,rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
4239,4.5,no,bulori,1 (mono),2015-05-08,both,99,XC261350.mp3,level,Bullock's Oriole,>20,XC261350 Bullock's Oriole (Icterus bullockii),"[""Leiothlypis luciae_Lucy's Warbler"", 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Zenaida macroura_Mourning Dove', 'Haemorhous mexicanus_House Finch', ""Callipepla gambelii_Gambel's Quail"", 'Icterus cucullatus_Hooded Oriole']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song and rattles",1400 m,"Individual No 2 (adult male), counter-singing (some good complex dawn song type notes) with No 1 from nearby low mesquites, at end went off to area just behind where No 1 had been, which had moved farther away",128000 (bps),mp3,both,Lucy's Warbler (Leiothlypis luciae); Brown-crested Flycatcher (Myiarchus tyrannulus); Mourning Dove (Zenaida macroura); House Finch (Haemorhous mexicanus); Gambel's Quail (Callipepla gambelii); Hooded Oriole (Icterus cucullatus),261350,https://www.xeno-canto.org/261350,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,6-10(s),05:08,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4240,4.5,no,bulori,1 (mono),2014-07-10,both,160,XC263186.mp3,both,Bullock's Oriole,7-20,XC263186 Bullock's Oriole (Icterus bullockii),"['Melozone fusca_Canyon Towhee', 'Zenaida macroura_Mourning Dove', 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Zenaida asiatica_White-winged Dove', 'Icterus cucullatus_Hooded Oriole']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,four changes of thicket during this recording; [as usual out in mesquite thickets outside of riparian]; 1st recording of this individual on this date,128000 (bps),mp3,both,Canyon Towhee (Melozone fusca); Mourning Dove (Zenaida macroura); Brown-crested Flycatcher (Myiarchus tyrannulus); White-winged Dove (Zenaida asiatica); Hooded Oriole (Icterus cucullatus),263186,https://www.xeno-canto.org/263186,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:43,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4241,4.5,no,bulori,1 (mono),2014-07-12,both,132,XC263187.mp3,both,Bullock's Oriole,7-20,XC263187 Bullock's Oriole (Icterus bullockii),"['Melozone fusca_Canyon Towhee', 'Icterus cucullatus_Hooded Oriole', 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Toxostoma curvirostre_Curve-billed Thrasher', 'Piranga rubra_Summer Tanager']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"same adult male singing from low inside mesquites, changing bushes five times, including to and from having a noisy background; interval shortened at 0:41.4; 1st recording of this individual on this date",128000 (bps),mp3,both,Canyon Towhee (Melozone fusca); Hooded Oriole (Icterus cucullatus); Brown-crested Flycatcher (Myiarchus tyrannulus); Curve-billed Thrasher (Toxostoma curvirostre); Summer Tanager (Piranga rubra),263187,https://www.xeno-canto.org/263187,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:42,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4242,4.5,no,bulori,1 (mono),2014-07-18,both,516,XC263188.mp3,both,Bullock's Oriole,7-20,XC263188 Bullock's Oriole (Icterus bullockii),"['Haemorhous mexicanus_House Finch', 'Melozone fusca_Canyon Towhee', 'Toxostoma curvirostre_Curve-billed Thrasher', 'Cardinalis cardinalis_Northern Cardinal', ""Tyrannus vociferans_Cassin's Kingbird"", 'Zenaida macroura_Mourning Dove', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Melanerpes formicivorus_Acorn Woodpecker', 'Myiarchus tyrannulus_Brown-crested Flycatcher']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"adult male usually singing near the top of short (2m) mesquites, but not on top; at least 12 changes of perch during this recording, and I moved once, so many changes in recording background as well (hence in quality; recording best after 1:35); what sound like excited flight/chase calls faintly audible around 1:16, suggesting that one of the gaps in song was because of an interaction; 1st recording of this individual on this date",128000 (bps),mp3,both,House Finch (Haemorhous mexicanus); Canyon Towhee (Melozone fusca); Curve-billed Thrasher (Toxostoma curvirostre); Northern Cardinal (Cardinalis cardinalis); Cassin's Kingbird (Tyrannus vociferans); Mourning Dove (Zenaida macroura); Cactus Wren (Campylorhynchus brunneicapillus); Acorn Woodpecker (Melanerpes formicivorus); Brown-crested Flycatcher (Myiarchus tyrannulus),263188,https://www.xeno-canto.org/263188,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:48,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4243,4.5,no,bulori,1 (mono),2014-07-15,both,195,XC263224.mp3,both,Bullock's Oriole,>20,XC263224 Bullock's Oriole (Icterus bullockii),"['Melozone fusca_Canyon Towhee', 'Toxostoma curvirostre_Curve-billed Thrasher', 'Zenaida asiatica_White-winged Dove', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Haemorhous mexicanus_House Finch', ""Callipepla gambelii_Gambel's Quail"", ""Tyrannus vociferans_Cassin's Kingbird""]",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,2nd recording of this individual on this date; no annotation on original; presumably same adult male out in mesquites (certainly same general location as usual adult male),128000 (bps),mp3,both,Canyon Towhee (Melozone fusca); Curve-billed Thrasher (Toxostoma curvirostre); White-winged Dove (Zenaida asiatica); Cactus Wren (Campylorhynchus brunneicapillus); House Finch (Haemorhous mexicanus); Gambel's Quail (Callipepla gambelii); Cassin's Kingbird (Tyrannus vociferans),263224,https://www.xeno-canto.org/263224,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:54,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4244,4.5,no,bulori,1 (mono),2014-07-21,both,594,XC263260.mp3,both,Bullock's Oriole,>20,XC263260 Bullock's Oriole (Icterus bullockii),"['Campylorhynchus brunneicapillus_Cactus Wren', 'Melozone fusca_Canyon Towhee', ""Tyrannus vociferans_Cassin's Kingbird"", 'Amphispiza bilineata_Black-throated Sparrow', 'Zenaida asiatica_White-winged Dove', 'Icterus cucullatus_Hooded Oriole', 'Zenaida macroura_Mourning Dove', 'Toxostoma curvirostre_Curve-billed Thrasher', 'Haemorhous mexicanus_House Finch', 'Melanerpes formicivorus_Acorn Woodpecker', 'Myiarchus tyrannulus_Brown-crested Flycatcher', ""Callipepla gambelii_Gambel's Quail"", 'Cyrtonyx montezumae_Montezuma Quail']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"From the start of the dawn song except one rattle, and it is just rattles for 2:40; divided recording, this being the first part; near the end, at about 19:10 minutes [so in second part], there was a vigorous chase by this adult male (the one I have recorded often) of a bird that was not an adult male that went off into the distance, bringing song to an end for a while, plus the House Finches are taking over the acoustic environment; the singing bird made at least 11 major changes of clumps, plus additional within-clump moves, the bird singing the entire time from short mesquites (under 2m) outside of the riparian;",128000 (bps),mp3,both,Cactus Wren (Campylorhynchus brunneicapillus); Canyon Towhee (Melozone fusca); Cassin's Kingbird (Tyrannus vociferans); Black-throated Sparrow (Amphispiza bilineata); White-winged Dove (Zenaida asiatica); Hooded Oriole (Icterus cucullatus); Mourning Dove (Zenaida macroura); Curve-billed Thrasher (Toxostoma curvirostre); House Finch (Haemorhous mexicanus); Acorn Woodpecker (Melanerpes formicivorus); Brown-crested Flycatcher (Myiarchus tyrannulus); Gambel's Quail (Callipepla gambelii); Montezuma Quail (Cyrtonyx montezumae),263260,https://www.xeno-canto.org/263260,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:47,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4245,4.5,no,bulori,1 (mono),2014-07-21,both,594,XC263266.mp3,both,Bullock's Oriole,>20,XC263266 Bullock's Oriole (Icterus bullockii),"['Campylorhynchus brunneicapillus_Cactus Wren', 'Melozone fusca_Canyon Towhee', ""Tyrannus vociferans_Cassin's Kingbird"", 'Amphispiza bilineata_Black-throated Sparrow', 'Zenaida asiatica_White-winged Dove', 'Icterus cucullatus_Hooded Oriole', 'Zenaida macroura_Mourning Dove', 'Toxostoma curvirostre_Curve-billed Thrasher', 'Haemorhous mexicanus_House Finch', 'Melanerpes formicivorus_Acorn Woodpecker', 'Myiarchus tyrannulus_Brown-crested Flycatcher', ""Callipepla gambelii_Gambel's Quail"", 'Cyrtonyx montezumae_Montezuma Quail']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"From the start of the dawn song except one rattle, and it is just rattles for 2:40; divided recording, this being the second part; near the end, at about 19:10 minutes [so in second part at 9:23], there was a vigorous chase by this adult male (the one I have recorded often) of a bird that was not an adult male that went off into the distance, bringing song to an end for a while, plus the House Finches are taking over the acoustic environment; the singing bird made at least 11 major changes of clumps, plus additional within-clump moves, the bird singing the entire time from short mesquites (under 2m) outside of the riparian; some songs are long, e.g., from 5:55 for over 10 seconds;",128000 (bps),mp3,both,Cactus Wren (Campylorhynchus brunneicapillus); Canyon Towhee (Melozone fusca); Cassin's Kingbird (Tyrannus vociferans); Black-throated Sparrow (Amphispiza bilineata); White-winged Dove (Zenaida asiatica); Hooded Oriole (Icterus cucullatus); Mourning Dove (Zenaida macroura); Curve-billed Thrasher (Toxostoma curvirostre); House Finch (Haemorhous mexicanus); Acorn Woodpecker (Melanerpes formicivorus); Brown-crested Flycatcher (Myiarchus tyrannulus); Gambel's Quail (Callipepla gambelii); Montezuma Quail (Cyrtonyx montezumae),263266,https://www.xeno-canto.org/263266,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,>10(s),04:57,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4246,4.5,no,bulori,1 (mono),2013-06-16,both,223,XC263270.mp3,both,Bullock's Oriole,7-20,XC263270 Bullock's Oriole (Icterus bullockii),"['Haemorhous mexicanus_House Finch', 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Zenaida asiatica_White-winged Dove', ""Callipepla gambelii_Gambel's Quail"", 'Melozone fusca_Canyon Towhee', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Amphispiza bilineata_Black-throated Sparrow', 'Tyrannus verticalis_Western Kingbird', 'Cardinalis sinuatus_Pyrrhuloxia']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"probably same individual as taped on many other mornings; bad powerline interference filtered, gets very bottom fringe of rattles, but some good complex song parts",128000 (bps),mp3,both,House Finch (Haemorhous mexicanus); Brown-crested Flycatcher (Myiarchus tyrannulus); White-winged Dove (Zenaida asiatica); Gambel's Quail (Callipepla gambelii); Canyon Towhee (Melozone fusca); Cactus Wren (Campylorhynchus brunneicapillus); Black-throated Sparrow (Amphispiza bilineata); Western Kingbird (Tyrannus verticalis); Pyrrhuloxia (Cardinalis sinuatus),263270,https://www.xeno-canto.org/263270,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:46,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4247,4.5,no,bulori,1 (mono),2015-06-06,both,595,XC263347.mp3,both,Bullock's Oriole,>20,XC263347 Bullock's Oriole (Icterus bullockii),"['Melozone fusca_Canyon Towhee', ""Leiothlypis luciae_Lucy's Warbler"", ""Tyrannus vociferans_Cassin's Kingbird"", 'Haemorhous mexicanus_House Finch', 'Amphispiza bilineata_Black-throated Sparrow', ""Callipepla gambelii_Gambel's Quail"", ""Icterus bullockii_Bullock's Oriole"", 'Zenaida macroura_Mourning Dove', 'Zenaida asiatica_White-winged Dove', 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Toxostoma curvirostre_Curve-billed Thrasher', 'Melanerpes formicivorus_Acorn Woodpecker']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"singing from 1m up in 2m mesquite, one of the taller mesquites in short mesquite scrub 30m outside the riparian sycamores, did not move from that mesquite for ten minutes, although it moved around within the mesquite; adult male, the most frequently recorded bird this year, No 1 (if they have stuck to their areas) counter-singing to No 2; more rattling versus song than I was expecting, but also some excellent song parts at times, e.g., for several minutes after 5:55",128000 (bps),mp3,both,Canyon Towhee (Melozone fusca); Lucy's Warbler (Leiothlypis luciae); Cassin's Kingbird (Tyrannus vociferans); House Finch (Haemorhous mexicanus); Black-throated Sparrow (Amphispiza bilineata); Gambel's Quail (Callipepla gambelii); Bullock's Oriole (Icterus bullockii); Mourning Dove (Zenaida macroura); White-winged Dove (Zenaida asiatica); Brown-crested Flycatcher (Myiarchus tyrannulus); Cactus Wren (Campylorhynchus brunneicapillus); Curve-billed Thrasher (Toxostoma curvirostre); Acorn Woodpecker (Melanerpes formicivorus),263347,https://www.xeno-canto.org/263347,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,>10(s),04:50,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4248,4.5,no,bulori,1 (mono),2015-06-15,both,452,XC263353.mp3,both,Bullock's Oriole,>20,XC263353 Bullock's Oriole (Icterus bullockii),"['Haemorhous mexicanus_House Finch', 'Melozone fusca_Canyon Towhee', ""Leiothlypis luciae_Lucy's Warbler"", 'Campylorhynchus brunneicapillus_Cactus Wren', 'Amphispiza bilineata_Black-throated Sparrow', 'Toxostoma curvirostre_Curve-billed Thrasher', ""Callipepla gambelii_Gambel's Quail"", 'Zenaida macroura_Mourning Dove', 'Myiarchus cinerascens_Ash-throated Flycatcher']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"adult male singing from low in mesquites outside the riparian; this is No 1 in the system I have been using, with No 2 singing about 60 degrees off mic; mixture of rattles, songs like day songs, and soft, intricate notes of dawn song",128000 (bps),mp3,both,House Finch (Haemorhous mexicanus); Canyon Towhee (Melozone fusca); Lucy's Warbler (Leiothlypis luciae); Cactus Wren (Campylorhynchus brunneicapillus); Black-throated Sparrow (Amphispiza bilineata); Curve-billed Thrasher (Toxostoma curvirostre); Gambel's Quail (Callipepla gambelii); Mourning Dove (Zenaida macroura); Ash-throated Flycatcher (Myiarchus cinerascens),263353,https://www.xeno-canto.org/263353,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,6-10(s),04:55,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4249,4.5,no,bulori,1 (mono),2014-06-05,both,266,XC263354.mp3,both,Bullock's Oriole,7-20,XC263354 Bullock's Oriole (Icterus bullockii),"[""Leiothlypis luciae_Lucy's Warbler"", ""Callipepla gambelii_Gambel's Quail"", 'Zenaida asiatica_White-winged Dove', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Melozone fusca_Canyon Towhee', 'Icterus cucullatus_Hooded Oriole', 'Melanerpes formicivorus_Acorn Woodpecker', 'Patagioenas fasciata_Band-tailed Pigeon']",no,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"not seen; presumed adult male No 2 of this year's locations and terminology, giving dawn song from inside 2m mesquite; unusual overcast morning with dawn song running later than normal",128000 (bps),mp3,both,Lucy's Warbler (Leiothlypis luciae); Gambel's Quail (Callipepla gambelii); White-winged Dove (Zenaida asiatica); Cactus Wren (Campylorhynchus brunneicapillus); Brown-crested Flycatcher (Myiarchus tyrannulus); Canyon Towhee (Melozone fusca); Hooded Oriole (Icterus cucullatus); Acorn Woodpecker (Melanerpes formicivorus); Band-tailed Pigeon (Patagioenas fasciata),263354,https://www.xeno-canto.org/263354,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),05:03,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4250,4.5,no,bulori,1 (mono),2015-06-13,both,457,XC263371.mp3,both,Bullock's Oriole,>20,XC263371 Bullock's Oriole (Icterus bullockii),"['Melozone fusca_Canyon Towhee', ""Leiothlypis luciae_Lucy's Warbler"", 'Toxostoma curvirostre_Curve-billed Thrasher', 'Haemorhous mexicanus_House Finch', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Myiarchus tyrannulus_Brown-crested Flycatcher', 'Cardinalis sinuatus_Pyrrhuloxia', 'Zenaida macroura_Mourning Dove', 'Mimus polyglottos_Northern Mockingbird']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"bird No 2 in my sequence of this summer, assuming they have not switched territories; adult male giving dawn song low in mesquites, changed perches at least three times, from near the Towhee to near the Finch to near the Warbler!  Interval shortened at 1:04",128000 (bps),mp3,both,Canyon Towhee (Melozone fusca); Lucy's Warbler (Leiothlypis luciae); Curve-billed Thrasher (Toxostoma curvirostre); House Finch (Haemorhous mexicanus); Cactus Wren (Campylorhynchus brunneicapillus); Brown-crested Flycatcher (Myiarchus tyrannulus); Pyrrhuloxia (Cardinalis sinuatus); Mourning Dove (Zenaida macroura); Northern Mockingbird (Mimus polyglottos),263371,https://www.xeno-canto.org/263371,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,3-6(s),04:52,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4251,4.5,no,bulori,1 (mono),2015-05-19,both,370,XC263374.mp3,both,Bullock's Oriole,7-20,XC263374 Bullock's Oriole (Icterus bullockii),"['Melozone fusca_Canyon Towhee', 'Myiarchus tyrannulus_Brown-crested Flycatcher', ""Leiothlypis luciae_Lucy's Warbler"", 'Zenaida macroura_Mourning Dove', 'Zenaida asiatica_White-winged Dove', ""Callipepla gambelii_Gambel's Quail"", 'Melanerpes formicivorus_Acorn Woodpecker', 'Haemorhous mexicanus_House Finch', 'Aphelocoma wollweberi_Mexican Jay']",yes,Icterus bullockii," Portal, Arizona",31.906,44100 (Hz),"call, dawn song",1400 m,"adult male singing at dawn, but then a long period with two birds chasing each other with audible wingbeats through the mesquites, impossible to tell if it was territorial or intra-pair; includes the odd scold at 3:07 and apparent strife after 3:21 toward 4:00, and not all that much concrete the rest of the recording, just many more little sounds of wingbeats and squabbles",128000 (bps),mp3,both,Canyon Towhee (Melozone fusca); Brown-crested Flycatcher (Myiarchus tyrannulus); Lucy's Warbler (Leiothlypis luciae); Mourning Dove (Zenaida macroura); White-winged Dove (Zenaida asiatica); Gambel's Quail (Callipepla gambelii); Acorn Woodpecker (Melanerpes formicivorus); House Finch (Haemorhous mexicanus); Mexican Jay (Aphelocoma wollweberi),263374,https://www.xeno-canto.org/263374,United States,Richard E. Webster,Icterus bullockii_Bullock's Oriole,-109.1543,0-3(s),04:53,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
